,numords,totdol,last,buyer,buyerdummy,dollars
1005,14,587,206,no,0,0
1006,1,39,674,no,0,0
1007,2,158,522,no,0,0
1008,1,49,414,no,0,0
1009,1,19,357,no,0,0
1010,28,2591,87,no,0,0
1011,4,431,441,no,0,0
1012,3,142,744,no,0,0
1013,4,257,555,no,0,0
1014,3,139,724,no,0,0
1015,1,15,634,no,0,0
1016,1,39,176,no,0,0
1017,6,296,848,no,0,0
1018,9,155,568,no,0,0
1019,2,413,1044,no,0,0
1020,1,59,910,no,0,0
1021,1,143,774,no,0,0
1022,1,14,554,no,0,0
1023,2,203,408,no,0,0
1024,6,804,207,no,0,0
1025,3,267,549,no,0,0
1026,3,257,592,no,0,0
1027,1,49,359,no,0,0
1028,1,99,402,no,0,0
1029,2,64,1092,no,0,0
1030,3,225,835,no,0,0
1031,2,138,53,no,0,0
1032,9,530,378,no,0,0
1033,2,28,32,no,0,0
1034,1,134,501,no,0,0
1035,5,355,53,no,0,0
1036,2,158,354,no,0,0
1037,1,39,582,no,0,0
1038,14,446,122,no,0,0
1039,6,187,275,no,0,0
1040,3,332,431,no,0,0
1041,5,372,72,no,0,0
1042,2,98,416,no,0,0
1043,1,39,437,no,0,0
1044,1,89,420,no,0,0
1045,1,44,417,no,0,0
1046,1,99,247,no,0,0
1047,1,14,323,no,0,0
1048,1,49,193,no,0,0
1050,2,238,945,no,0,0
1051,3,133,392,no,0,0
1052,1,53,23,no,0,0
1054,9,92,408,no,0,0
1055,3,167,396,no,0,0
1056,3,445,178,no,0,0
1057,1,79,1109,no,0,0
1058,3,236,249,no,0,0
1059,1,80,116,no,0,0
1060,8,384,396,no,0,0
1061,1,89,574,no,0,0
1063,1,80,522,no,0,0
1064,3,272,385,no,0,0
1065,6,1044,301,no,0,0
1066,4,191,393,no,0,0
1067,1,53,821,no,0,0
1068,2,224,679,no,0,0
1069,1,89,569,no,0,0
1070,3,146,137,no,0,0
1071,2,195,25,no,0,0
1072,1,40,74,no,0,0
1073,1,49,1032,no,0,0
1074,1,49,388,no,0,0
1075,4,194,381,no,0,0
1076,1,19,326,no,0,0
1077,6,563,725,no,0,0
1078,6,331,455,no,0,0
1079,10,510,73,no,0,0
1081,1,53,872,no,0,0
1082,1,89,742,no,0,0
1083,5,260,178,no,0,0
1084,1,89,634,no,0,0
1085,2,150,627,no,0,0
1086,1,39,49,no,0,0
1087,9,249,366,no,0,0
1088,5,135,738,no,0,0
1089,1,49,732,no,0,0
1090,1,79,660,no,0,0
1091,5,289,1036,no,0,0
1092,4,321,742,no,0,0
1093,4,491,221,no,0,0
1094,1,19,633,no,0,0
1095,5,331,214,no,0,0
1096,1,34,371,no,0,0
1097,29,1407,666,no,0,0
1098,12,908,739,no,0,0
1099,22,995,5,no,0,0
1100,10,444,9,no,0,0
1101,7,428,1005,no,0,0
1102,3,79,994,no,0,0
1103,3,173,758,no,0,0
1104,5,366,738,no,0,0
1105,1,295,1050,no,0,0
1106,2,228,158,no,0,0
1107,2,98,620,no,0,0
1108,1,129,746,no,0,0
1109,1,29,722,no,0,0
1110,1,69,680,no,0,0
1111,2,338,56,no,0,0
1112,1,159,329,no,0,0
1113,1,39,316,no,0,0
1114,1,279,197,no,0,0
1115,44,2492,199,no,0,0
1116,1,39,1108,no,0,0
1117,3,63,182,no,0,0
1118,7,364,809,no,0,0
1119,9,411,367,no,0,0
1120,3,132,401,no,0,0
1121,3,708,275,no,0,0
1122,1,199,514,no,0,0
1123,2,128,511,no,0,0
1124,1,139,458,no,0,0
1125,2,275,168,no,0,0
1126,3,199,158,no,0,0
1127,1,36,473,no,0,0
1128,5,265,424,no,0,0
1129,3,197,1074,no,0,0
1130,2,238,480,no,0,0
1131,1,49,940,no,0,0
1132,1,89,640,no,0,0
1133,1,149,786,no,0,0
1134,1,79,392,no,0,0
1135,3,507,39,no,0,0
1136,1,59,315,no,0,0
1137,8,676,738,no,0,0
1138,1,79,9,no,0,0
1139,15,1014,576,no,0,0
1140,2,56,253,no,0,0
1141,2,204,534,no,0,0
1142,3,267,609,no,0,0
1143,2,143,956,no,0,0
1145,1,164,129,no,0,0
1146,1,59,1053,no,0,0
1147,1,165,1051,no,0,0
1148,7,524,478,no,0,0
1149,1,59,548,no,0,0
1150,1,119,451,no,0,0
1151,1,19,360,no,0,0
1152,2,81,73,no,0,0
1153,7,270,644,no,0,0
1154,2,184,738,no,0,0
1155,3,319,674,no,0,0
1156,1,99,675,no,0,0
1157,1,124,382,no,0,0
1158,1,39,49,no,0,0
1159,1,69,30,no,0,0
1160,6,244,354,no,0,0
1161,3,150,858,no,0,0
1162,1,159,610,no,0,0
1163,56,2704,58,no,0,0
1164,6,447,92,no,0,0
1165,2,98,353,no,0,0
1166,8,225,497,no,0,0
1167,6,330,403,no,0,0
1168,1,449,1053,no,0,0
1170,1,17,517,no,0,0
1171,1,194,190,no,0,0
1172,4,152,16,no,0,0
1173,1,34,668,no,0,0
1175,3,322,487,no,0,0
1176,2,114,767,no,0,0
1177,1,109,997,no,0,0
1178,2,238,871,no,0,0
1179,3,182,508,no,0,0
1180,2,428,50,no,0,0
1181,10,316,211,no,0,0
1182,5,183,477,no,0,0
1183,6,354,154,no,0,0
1184,2,228,403,no,0,0
1185,3,372,1054,no,0,0
1186,2,123,407,no,0,0
1187,3,167,737,no,0,0
1188,1,99,1031,no,0,0
1189,5,346,505,no,0,0
1190,1,26,883,no,0,0
1191,2,101,463,no,0,0
1192,1,69,828,no,0,0
1193,2,116,772,no,0,0
1194,1,89,583,no,0,0
1195,1,119,354,no,0,0
1196,1,9,81,no,0,0
1197,1,69,64,no,0,0
1198,22,1219,129,no,0,0
1199,6,224,59,no,0,0
1200,1,39,746,no,0,0
1201,1,94,620,no,0,0
1202,22,1812,392,no,0,0
1203,2,273,240,no,0,0
1204,15,433,448,no,0,0
1205,4,492,144,no,0,0
1206,6,784,122,no,0,0
1207,5,296,560,no,0,0
1208,3,157,219,no,0,0
1209,3,192,641,no,0,0
1210,1,119,563,no,0,0
1212,4,296,252,no,0,0
1213,2,248,214,no,0,0
1214,2,244,863,no,0,0
1215,1,125,869,no,0,0
1216,7,179,555,no,0,0
1217,6,447,99,no,0,0
1218,1,39,392,no,0,0
1219,6,516,599,no,0,0
1220,1,22,749,no,0,0
1221,2,38,420,no,0,0
1222,2,157,883,no,0,0
1223,2,78,25,no,0,0
1224,1,94,36,no,0,0
1225,9,1288,437,no,0,0
1226,5,349,919,no,0,0
1227,2,78,651,no,0,0
1228,1,149,634,no,0,0
1229,1,35,501,no,0,0
1230,2,138,571,no,0,0
1231,1,121,1107,no,0,0
1232,5,615,324,no,0,0
1233,9,1159,284,no,0,0
1234,3,111,373,no,0,0
1236,4,241,770,no,0,0
1237,2,248,67,no,0,0
1238,1,39,791,no,0,0
1240,2,184,249,no,0,0
1241,2,103,809,no,0,0
1242,2,188,618,no,0,0
1243,5,486,828,no,0,0
1244,1,69,562,no,0,0
1245,1,35,437,no,0,0
1246,1,80,484,no,0,0
1247,4,217,175,no,0,0
1248,1,189,470,no,0,0
1249,16,678,310,no,0,0
1250,8,596,778,no,0,0
1251,3,365,185,no,0,0
1252,8,774,227,no,0,0
1253,8,1417,268,no,0,0
1254,3,241,556,no,0,0
1255,1,29,757,no,0,0
1256,1,44,350,no,0,0
1257,1,49,185,no,0,0
1258,8,564,662,no,0,0
1259,3,359,227,no,0,0
1260,3,157,956,no,0,0
1261,1,80,827,no,0,0
1262,3,134,289,no,0,0
1263,4,71,324,no,0,0
1264,2,248,266,no,0,0
1265,2,136,778,no,0,0
1266,1,29,319,no,0,0
1267,8,417,158,no,0,0
1268,1,39,1079,no,0,0
1269,2,138,492,no,0,0
1270,2,203,928,no,0,0
1272,2,38,626,no,0,0
1273,3,72,128,no,0,0
1274,3,497,599,no,0,0
1275,4,584,589,no,0,0
1276,4,293,158,no,0,0
1277,4,202,193,no,0,0
1279,1,19,42,no,0,0
1280,1,29,45,no,0,0
1282,3,127,31,no,0,0
1283,5,291,522,no,0,0
1284,3,187,1051,no,0,0
1285,5,325,4,no,0,0
1286,1,35,1011,no,0,0
1287,1,112,884,no,0,0
1288,2,198,522,no,0,0
1289,2,108,561,no,0,0
1290,4,253,23,no,0,0
1291,1,99,493,no,0,0
1292,1,59,455,no,0,0
1293,1,79,382,no,0,0
1294,4,226,21,no,0,0
1295,4,594,522,no,0,0
1296,1,159,812,no,0,0
1297,1,75,799,no,0,0
1298,1,54,364,no,0,0
1299,10,180,318,no,0,0
1300,1,99,311,no,0,0
1301,10,827,123,no,0,0
1302,1,299,212,no,0,0
1303,1,159,746,no,0,0
1304,19,759,486,no,0,0
1305,3,215,172,no,0,0
1306,2,103,738,no,0,0
1307,3,55,994,no,0,0
1308,1,239,934,no,0,0
1309,1,29,668,no,0,0
1310,1,49,386,no,0,0
1311,2,333,25,no,0,0
1312,15,950,78,no,0,0
1313,4,141,941,no,0,0
1314,5,177,458,no,0,0
1315,2,118,988,no,0,0
1316,10,714,290,no,0,0
1317,1,145,625,no,0,0
1318,2,228,137,no,0,0
1319,8,326,680,no,0,0
1320,2,283,421,no,0,0
1321,3,76,947,no,0,0
1322,5,328,360,no,0,0
1323,6,671,473,no,0,0
1324,4,212,500,no,0,0
1325,8,647,590,no,0,0
1326,1,84,756,no,0,0
1327,3,184,497,no,0,0
1328,3,340,234,no,0,0
1329,1,279,381,no,0,0
1330,2,78,592,no,0,0
1331,1,49,576,no,0,0
1332,1,17,518,no,0,0
1333,1,157,466,no,0,0
1334,2,96,203,no,0,0
1335,2,38,329,no,0,0
1336,1,119,399,no,0,0
1337,1,149,395,no,0,0
1338,2,218,249,no,0,0
1339,41,2773,14,no,0,0
1340,49,1455,366,no,0,0
1341,4,184,910,no,0,0
1342,4,376,395,no,0,0
1343,5,175,234,no,0,0
1344,2,22,520,no,0,0
1345,1,159,571,no,0,0
1346,1,314,520,no,0,0
1347,1,69,428,no,0,0
1348,1,214,368,no,0,0
1349,1,149,22,no,0,0
1350,2,291,513,no,0,0
1351,1,132,808,no,0,0
1352,2,298,590,no,0,0
1353,40,1410,177,no,0,0
1354,14,648,849,no,0,0
1355,3,209,1037,no,0,0
1356,2,158,203,no,0,0
1357,4,256,455,no,0,0
1358,3,187,212,no,0,0
1359,1,89,190,no,0,0
1361,1,99,540,no,0,0
1362,3,237,865,no,0,0
1363,2,618,583,no,0,0
1364,3,463,521,no,0,0
1365,1,53,885,no,0,0
1366,3,273,210,no,0,0
1367,7,448,210,no,0,0
1368,1,189,725,no,0,0
1369,1,59,325,no,0,0
1370,1,107,122,no,0,0
1371,3,86,413,no,0,0
1372,3,276,480,no,0,0
1373,2,248,1086,no,0,0
1374,3,245,157,no,0,0
1375,2,58,396,no,0,0
1376,5,550,375,no,0,0
1377,6,425,406,no,0,0
1378,3,75,835,no,0,0
1379,1,109,422,no,0,0
1381,1,9,472,no,0,0
1383,1,49,723,no,0,0
1384,1,49,415,no,0,0
1385,2,138,11,no,0,0
1386,1,109,38,no,0,0
1387,5,309,464,no,0,0
1388,3,199,81,no,0,0
1389,1,44,105,no,0,0
1390,1,72,641,no,0,0
1391,4,396,227,no,0,0
1392,5,426,179,no,0,0
1393,8,285,59,no,0,0
1394,3,372,171,no,0,0
1395,1,169,886,no,0,0
1396,1,171,619,no,0,0
1397,2,38,247,no,0,0
1398,7,476,848,no,0,0
1399,5,421,128,no,0,0
1400,1,29,946,no,0,0
1401,2,43,606,no,0,0
1402,1,79,564,no,0,0
1403,2,268,246,no,0,0
1404,21,2027,3,no,0,0
1405,19,670,235,no,0,0
1406,2,143,1092,no,0,0
1407,1,49,17,no,0,0
1408,1,69,673,no,0,0
1409,2,119,508,no,0,0
1410,1,29,463,no,0,0
1411,5,1077,828,no,0,0
1412,3,114,977,no,0,0
1413,1,112,570,no,0,0
1414,1,49,389,no,0,0
1415,8,501,304,no,0,0
1416,6,753,616,no,0,0
1417,3,570,659,no,0,0
1418,6,685,99,no,0,0
1419,4,534,210,no,0,0
1420,1,269,850,no,0,0
1421,2,48,714,no,0,0
1422,2,191,219,no,0,0
1423,1,42,753,no,0,0
1424,3,197,533,no,0,0
1425,3,377,413,no,0,0
1426,7,584,276,no,0,0
1427,4,367,141,no,0,0
1428,1,149,674,no,0,0
1429,3,137,23,no,0,0
1430,1,39,39,no,0,0
1431,10,708,200,no,0,0
1432,4,147,25,no,0,0
1433,5,210,834,no,0,0
1434,1,71,459,no,0,0
1435,2,71,64,no,0,0
1436,2,234,758,no,0,0
1437,1,65,945,no,0,0
1438,2,183,746,no,0,0
1439,3,97,459,no,0,0
1440,14,1253,23,no,0,0
1441,3,188,1012,no,0,0
1442,6,254,1052,no,0,0
1443,1,125,883,no,0,0
1444,1,74,585,no,0,0
1445,19,1711,281,no,0,0
1446,9,403,379,no,0,0
1447,2,204,555,no,0,0
1448,2,751,1093,no,0,0
1449,1,39,638,no,0,0
1450,3,157,109,no,0,0
1451,2,139,373,no,0,0
1452,2,161,116,no,0,0
1453,15,813,387,no,0,0
1454,4,311,1001,no,0,0
1455,1,84,507,no,0,0
1456,9,701,77,no,0,0
1457,4,279,525,no,0,0
1458,5,231,18,no,0,0
1459,6,551,102,no,0,0
1460,3,79,22,no,0,0
1461,2,316,303,no,0,0
1462,2,448,913,no,0,0
1463,2,198,1074,no,0,0
1464,1,19,890,no,0,0
1465,2,493,294,no,0,0
1467,1,15,270,no,0,0
1468,4,216,100,no,0,0
1469,5,451,4,no,0,0
1470,5,350,382,no,0,0
1471,59,6145,44,no,0,0
1472,3,287,172,no,0,0
1473,1,49,207,no,0,0
1474,15,678,414,no,0,0
1475,1,89,542,no,0,0
1476,1,99,218,no,0,0
1477,1,102,116,no,0,0
1478,9,386,326,no,0,0
1479,7,538,577,no,0,0
1480,8,972,493,no,0,0
1481,6,161,498,no,0,0
1482,4,300,539,no,0,0
1483,2,76,513,no,0,0
1484,1,199,799,no,0,0
1486,2,88,753,no,0,0
1487,1,19,751,no,0,0
1488,1,199,695,no,0,0
1489,3,217,389,no,0,0
1490,1,59,620,no,0,0
1491,1,109,613,no,0,0
1492,3,240,319,no,0,0
1493,1,189,423,no,0,0
1494,2,198,389,no,0,0
1495,2,128,380,no,0,0
1496,1,19,10,no,0,0
1497,5,475,45,no,0,0
1498,6,496,156,no,0,0
1499,3,118,217,no,0,0
1500,4,173,982,no,0,0
1501,2,263,988,no,0,0
1502,9,1023,60,no,0,0
1503,6,654,182,no,0,0
1504,5,1040,546,no,0,0
1505,1,40,480,no,0,0
1506,2,142,147,no,0,0
1507,1,9,459,no,0,0
1508,1,49,309,no,0,0
1509,1,53,210,no,0,0
1510,1,49,940,no,0,0
1512,2,128,436,no,0,0
1514,1,152,99,no,0,0
1515,2,269,185,no,0,0
1516,1,179,1096,no,0,0
1517,3,297,807,no,0,0
1518,2,353,70,no,0,0
1519,1,98,140,no,0,0
1520,3,157,674,no,0,0
1521,1,39,921,no,0,0
1522,4,207,123,no,0,0
1524,1,79,136,no,0,0
1525,1,109,22,no,0,0
1527,22,510,410,no,0,0
1528,3,107,1039,no,0,0
1529,7,396,938,no,0,0
1530,3,117,641,no,0,0
1531,2,228,1011,no,0,0
1532,3,181,325,no,0,0
1533,2,193,676,no,0,0
1534,1,154,683,no,0,0
1535,1,34,29,no,0,0
1536,4,515,32,no,0,0
1537,6,200,16,no,0,0
1538,2,148,1019,no,0,0
1539,2,162,665,no,0,0
1540,1,39,462,no,0,0
1541,1,22,457,no,0,0
1542,16,1544,63,no,0,0
1543,2,143,1110,no,0,0
1544,17,3580,185,no,0,0
1545,1,19,318,no,0,0
1546,2,132,883,no,0,0
1547,3,299,283,no,0,0
1548,3,85,479,no,0,0
1549,1,29,752,no,0,0
1550,1,25,724,no,0,0
1551,4,386,402,no,0,0
1552,11,524,543,no,0,0
1553,1,75,134,no,0,0
1554,2,243,281,no,0,0
1555,2,98,578,no,0,0
1556,15,654,428,no,0,0
1557,4,643,249,no,0,0
1558,3,227,1008,no,0,0
1559,2,478,423,no,0,0
1560,2,113,751,no,0,0
1561,1,209,683,no,0,0
1562,5,445,179,no,0,0
1563,2,123,774,no,0,0
1564,5,385,219,no,0,0
1565,1,53,842,no,0,0
1566,3,192,378,no,0,0
1567,1,69,277,no,0,0
1568,6,176,828,no,0,0
1569,8,333,177,no,0,0
1570,6,281,137,no,0,0
1571,5,204,1074,no,0,0
1572,1,17,835,no,0,0
1573,3,292,135,no,0,0
1574,4,288,834,no,0,0
1575,22,1589,127,no,0,0
1576,10,935,2,no,0,0
1577,8,612,11,no,0,0
1578,3,253,484,no,0,0
1579,1,29,786,no,0,0
1580,1,19,711,no,0,0
1581,3,1036,294,no,0,0
1582,1,237,35,no,0,0
1583,6,292,658,no,0,0
1584,4,208,358,no,0,0
1585,1,267,963,no,0,0
1586,1,89,865,no,0,0
1588,7,409,217,no,0,0
1589,3,225,982,no,0,0
1590,2,68,645,no,0,0
1591,1,7,428,no,0,0
1592,1,29,360,no,0,0
1593,1,54,200,no,0,0
1594,1,49,158,no,0,0
1595,1,74,15,no,0,0
1596,13,861,589,no,0,0
1597,1,29,718,no,0,0
1598,1,203,638,no,0,0
1599,2,180,231,no,0,0
1600,3,377,639,no,0,0
1601,10,748,85,no,0,0
1602,1,149,498,no,0,0
1603,1,39,858,no,0,0
1604,1,19,459,no,0,0
1605,6,177,175,no,0,0
1606,2,67,715,no,0,0
1607,4,191,791,no,0,0
1608,1,109,555,no,0,0
1609,11,1235,406,no,0,0
1610,15,1251,287,no,0,0
1611,4,534,752,no,0,0
1612,39,2706,64,no,0,0
1613,12,906,221,no,0,0
1614,7,459,315,no,0,0
1615,5,924,107,no,0,0
1617,7,479,178,no,0,0
1618,2,298,326,no,0,0
1619,4,175,101,no,0,0
1620,9,661,392,no,0,0
1621,6,500,29,no,0,0
1622,1,129,919,no,0,0
1623,2,208,448,no,0,0
1624,1,29,788,no,0,0
1625,2,58,422,no,0,0
1626,2,88,547,no,0,0
1627,1,99,588,no,0,0
1628,2,68,224,no,0,0
1629,1,350,395,no,0,0
1630,1,149,120,no,0,0
1631,1,177,24,no,0,0
1632,11,694,851,no,0,0
1633,4,446,178,no,0,0
1634,2,164,329,no,0,0
1635,1,19,387,no,0,0
1636,6,569,11,no,0,0
1637,3,132,917,no,0,0
1638,5,626,109,no,0,0
1639,2,223,564,no,0,0
1640,1,24,1085,no,0,0
1641,4,549,443,no,0,0
1642,2,162,466,no,0,0
1643,1,39,640,no,0,0
1644,1,109,667,no,0,0
1645,1,89,413,no,0,0
1646,1,119,64,no,0,0
1647,8,500,151,no,0,0
1648,7,1194,140,no,0,0
1649,3,297,213,no,0,0
1650,3,322,73,no,0,0
1651,1,116,99,no,0,0
1652,1,169,25,no,0,0
1653,1,446,23,no,0,0
1654,10,960,49,no,0,0
1655,8,197,725,no,0,0
1656,8,266,1108,no,0,0
1657,6,1434,918,no,0,0
1658,2,108,329,no,0,0
1659,3,193,309,no,0,0
1660,3,165,521,no,0,0
1661,3,142,1,no,0,0
1662,1,99,99,no,0,0
1663,72,2737,275,no,0,0
1664,1,161,114,no,0,0
1665,11,820,358,no,0,0
1666,3,240,878,no,0,0
1667,4,785,463,no,0,0
1668,8,635,130,no,0,0
1669,1,19,192,no,0,0
1670,4,316,917,no,0,0
1671,1,19,728,no,0,0
1672,1,99,612,no,0,0
1673,2,103,115,no,0,0
1674,2,223,72,no,0,0
1675,6,385,821,no,0,0
1676,9,876,143,no,0,0
1677,6,512,191,no,0,0
1678,2,111,1005,no,0,0
1679,3,87,611,no,0,0
1680,1,7,625,no,0,0
1681,1,170,528,no,0,0
1682,2,98,58,no,0,0
1683,6,339,829,no,0,0
1684,3,906,437,no,0,0
1685,3,137,1089,no,0,0
1686,2,190,763,no,0,0
1687,1,109,767,no,0,0
1688,4,204,114,no,0,0
1689,1,44,520,no,0,0
1690,2,124,430,no,0,0
1691,1,35,484,no,0,0
1692,1,109,354,no,0,0
1693,4,425,29,no,0,0
1694,3,225,583,no,0,0
1695,14,1779,72,no,0,0
1696,4,436,318,no,0,0
1697,1,149,827,no,0,0
1698,4,236,367,no,0,0
1699,3,317,393,no,0,0
1700,1,184,506,no,0,0
1701,1,454,318,no,0,0
1702,1,112,155,no,0,0
1703,11,456,22,no,0,0
1704,6,328,268,no,0,0
1705,6,138,60,no,0,0
1706,7,719,848,no,0,0
1707,3,171,732,no,0,0
1708,5,235,1009,no,0,0
1709,1,159,1110,no,0,0
1710,2,171,928,no,0,0
1711,1,26,507,no,0,0
1712,1,39,253,no,0,0
1713,1,35,66,no,0,0
1714,18,1224,290,no,0,0
1715,10,506,683,no,0,0
1716,3,185,1089,no,0,0
1717,1,19,1108,no,0,0
1718,2,108,554,no,0,0
1719,2,75,24,no,0,0
1720,2,246,385,no,0,0
1721,1,79,583,no,0,0
1722,2,190,52,no,0,0
1723,1,39,407,no,0,0
1724,1,199,305,no,0,0
1725,1,99,80,no,0,0
1727,9,1014,396,no,0,0
1728,6,324,353,no,0,0
1729,1,109,757,no,0,0
1730,1,32,617,no,0,0
1731,3,67,513,no,0,0
1732,1,109,14,no,0,0
1733,1,89,653,no,0,0
1734,1,71,520,no,0,0
1735,2,284,170,no,0,0
1736,2,159,435,no,0,0
1737,2,198,84,no,0,0
1738,7,381,814,no,0,0
1739,3,128,506,no,0,0
1740,6,285,176,no,0,0
1741,2,228,427,no,0,0
1742,1,49,534,no,0,0
1743,1,199,956,no,0,0
1744,3,210,85,no,0,0
1745,2,169,815,no,0,0
1746,2,619,415,no,0,0
1747,2,160,483,no,0,0
1748,1,49,616,no,0,0
1749,1,44,525,no,0,0
1750,2,108,98,no,0,0
1751,1,143,123,no,0,0
1752,1,119,23,no,0,0
1753,9,122,210,no,0,0
1754,6,314,850,no,0,0
1755,5,157,476,no,0,0
1756,6,450,931,no,0,0
1757,13,606,739,no,0,0
1758,2,112,72,no,0,0
1759,3,88,18,no,0,0
1760,2,230,616,no,0,0
1761,2,43,414,no,0,0
1762,1,59,722,no,0,0
1763,2,82,501,no,0,0
1764,1,12,598,no,0,0
1765,1,52,583,no,0,0
1766,3,367,245,no,0,0
1767,1,49,410,no,0,0
1769,1,107,101,no,0,0
1770,1,29,79,no,0,0
1771,20,2998,519,no,0,0
1772,10,359,253,no,0,0
1773,1,143,841,no,0,0
1774,1,98,815,no,0,0
1775,1,119,583,no,0,0
1776,1,39,312,no,0,0
1777,5,287,1101,no,0,0
1778,17,837,63,no,0,0
1779,7,312,218,no,0,0
1780,5,236,185,no,0,0
1781,1,67,802,no,0,0
1782,1,215,574,no,0,0
1783,1,49,541,no,0,0
1784,1,119,217,no,0,0
1785,3,287,906,no,0,0
1786,1,139,532,no,0,0
1787,2,230,417,no,0,0
1788,1,79,445,no,0,0
1789,2,148,193,no,0,0
1790,1,39,53,no,0,0
1791,2,89,240,no,0,0
1792,10,808,121,no,0,0
1793,3,334,1114,no,0,0
1794,1,264,977,no,0,0
1795,5,560,381,no,0,0
1796,2,233,829,no,0,0
1797,5,395,185,no,0,0
1798,1,99,703,no,0,0
1799,2,169,625,no,0,0
1800,2,38,589,no,0,0
1801,1,35,469,no,0,0
1802,1,19,463,no,0,0
1803,3,77,183,no,0,0
1804,1,279,267,no,0,0
1805,4,501,102,no,0,0
1806,9,430,46,no,0,0
1807,3,95,520,no,0,0
1808,1,170,883,no,0,0
1809,3,197,119,no,0,0
1810,4,415,386,no,0,0
1811,1,109,326,no,0,0
1812,1,89,108,no,0,0
1813,3,438,949,no,0,0
1814,8,451,571,no,0,0
1815,8,400,1045,no,0,0
1816,3,392,318,no,0,0
1817,2,88,39,no,0,0
1818,3,164,764,no,0,0
1819,2,17,158,no,0,0
1820,6,676,354,no,0,0
1821,3,163,735,no,0,0
1822,2,161,255,no,0,0
1823,1,32,555,no,0,0
1824,1,119,424,no,0,0
1825,2,86,25,no,0,0
1827,8,485,392,no,0,0
1828,10,221,667,no,0,0
1829,17,1963,469,no,0,0
1830,9,212,1101,no,0,0
1831,4,361,98,no,0,0
1832,3,439,18,no,0,0
1833,3,210,878,no,0,0
1834,5,426,161,no,0,0
1835,1,89,576,no,0,0
1836,4,261,381,no,0,0
1837,3,102,168,no,0,0
1838,1,39,326,no,0,0
1839,1,51,137,no,0,0
1840,5,587,374,no,0,0
1841,4,496,368,no,0,0
1842,25,2280,95,no,0,0
1843,4,200,30,no,0,0
1844,3,295,662,no,0,0
1845,2,170,883,no,0,0
1846,2,158,1022,no,0,0
1847,4,306,129,no,0,0
1848,4,301,784,no,0,0
1849,2,128,226,no,0,0
1850,7,280,211,no,0,0
1851,1,69,639,no,0,0
1852,2,158,592,no,0,0
1853,2,192,121,no,0,0
1854,1,59,420,no,0,0
1855,1,51,289,no,0,0
1856,1,54,233,no,0,0
1857,1,59,161,no,0,0
1858,1,35,112,no,0,0
1859,1,104,67,no,0,0
1860,6,386,711,no,0,0
1861,6,660,429,no,0,0
1862,4,444,597,no,0,0
1863,1,59,1114,no,0,0
1864,2,68,799,no,0,0
1865,1,19,981,no,0,0
1866,4,405,102,no,0,0
1867,6,345,745,no,0,0
1868,4,626,185,no,0,0
1869,1,206,770,no,0,0
1871,2,78,741,no,0,0
1872,2,58,217,no,0,0
1873,1,142,717,no,0,0
1874,3,209,45,no,0,0
1875,1,99,554,no,0,0
1876,1,26,521,no,0,0
1877,2,228,361,no,0,0
1878,2,309,238,no,0,0
1879,1,259,282,no,0,0
1880,13,599,9,no,0,0
1881,2,111,1040,no,0,0
1882,20,1221,422,no,0,0
1883,7,299,399,no,0,0
1884,2,134,393,no,0,0
1885,2,150,1108,no,0,0
1886,3,175,102,no,0,0
1887,4,333,235,no,0,0
1888,1,49,1078,no,0,0
1889,2,58,724,no,0,0
1890,2,217,728,no,0,0
1891,1,309,773,no,0,0
1892,1,19,750,no,0,0
1893,2,95,480,no,0,0
1894,1,179,539,no,0,0
1895,1,44,449,no,0,0
1896,4,195,738,no,0,0
1897,11,996,805,no,0,0
1898,7,375,24,no,0,0
1899,8,305,368,no,0,0
1900,3,266,942,no,0,0
1901,3,104,155,no,0,0
1902,5,713,86,no,0,0
1903,3,367,680,no,0,0
1904,1,229,1095,no,0,0
1905,1,173,1039,no,0,0
1906,3,139,161,no,0,0
1907,3,532,284,no,0,0
1908,1,39,543,no,0,0
1909,2,98,401,no,0,0
1910,1,59,392,no,0,0
1911,1,69,273,no,0,0
1912,1,224,106,no,0,0
1914,7,228,350,no,0,0
1915,3,207,16,no,0,0
1916,3,489,968,no,0,0
1917,1,29,721,no,0,0
1918,1,147,613,no,0,0
1919,2,121,116,no,0,0
1920,3,149,38,no,0,0
1921,2,167,11,no,0,0
1922,2,104,79,no,0,0
1923,1,44,144,no,0,0
1924,8,375,1110,no,0,0
1925,19,2033,29,no,0,0
1926,3,457,420,no,0,0
1927,4,261,182,no,0,0
1928,2,78,562,no,0,0
1929,1,106,760,no,0,0
1930,1,99,324,no,0,0
1931,3,319,144,no,0,0
1932,2,134,661,no,0,0
1933,2,213,140,no,0,0
1934,3,177,179,no,0,0
1935,2,163,389,no,0,0
1936,1,39,703,no,0,0
1937,7,558,10,no,0,0
1938,2,90,521,no,0,0
1939,1,87,947,no,0,0
1940,1,79,746,no,0,0
1941,3,377,207,no,0,0
1942,6,432,422,no,0,0
1943,1,139,829,no,0,0
1944,1,7,519,no,0,0
1945,1,54,360,no,0,0
1946,1,409,74,no,0,0
1947,1,15,25,no,0,0
1948,13,693,249,no,0,0
1949,2,188,39,no,0,0
1950,1,109,795,no,0,0
1951,1,29,329,no,0,0
1952,4,139,690,no,0,0
1953,5,241,210,no,0,0
1954,3,567,51,no,0,0
1955,2,198,64,no,0,0
1956,5,118,465,no,0,0
1957,22,652,92,no,0,0
1958,6,647,116,no,0,0
